disease,state,year,weeks_reporting,count,population
Measles,Louisiana,1934,52,4866,2217195
Measles,Louisiana,1935,52,2613,2243050
Measles,Louisiana,1936,46,1296,2268057
Measles,Louisiana,1937,38,468,2292421
Measles,Louisiana,1938,50,1025,2316360
Measles,Louisiana,1939,51,3667,2340100
Measles,Louisiana,1940,48,1139,2363880
Measles,Louisiana,1941,48,871,2387964
Measles,Louisiana,1942,50,3150,2412698
Measles,Louisiana,1943,47,2731,2438462
Measles,Louisiana,1944,47,2609,2465650
Measles,Louisiana,1945,48,1002,2494676
Measles,Louisiana,1946,44,3230,2525975
Measles,Louisiana,1947,46,1290,2560004
Measles,Louisiana,1948,41,1496,2597251
Measles,Louisiana,1949,47,1359,2638235
Measles,Louisiana,1950,46,770,2683516
Measles,Louisiana,1951,39,2180,2733470
Measles,Louisiana,1952,44,681,2787570
Measles,Louisiana,1953,48,4469,2845012
Measles,Louisiana,1954,45,3028,2904923
Measles,Louisiana,1955,29,167,2966354
Measles,Louisiana,1956,47,2112,3028269
Measles,Louisiana,1957,43,1080,3089545
Measles,Louisiana,1958,37,285,3148970
Measles,Louisiana,1959,31,68,3205252
Measles,Louisiana,1960,27,244,3257022
Measles,Louisiana,1961,23,41,3303261
Measles,Louisiana,1962,39,230,3344573
Measles,Louisiana,1963,25,143,3382042
Measles,Louisiana,1964,32,117,3416829
Measles,Louisiana,1965,51,134,3450153
Measles,Louisiana,1966,51,107,3483288
Measles,Louisiana,1967,51,159,3517562
Measles,Louisiana,1968,51,28,3554352
Measles,Louisiana,1969,45,124,3595096
Measles,Louisiana,1970,50,309,3641306
Measles,Louisiana,1971,48,1587,3694057
Measles,Louisiana,1972,48,123,3752362
Measles,Louisiana,1973,46,90,3814642
Measles,Louisiana,1974,48,14,3879216
Measles,Louisiana,1975,22,3,3944284
Measles,Louisiana,1976,48,314,4007924
Measles,Louisiana,1977,47,91,4068096
Measles,Louisiana,1978,47,878,4122648
Measles,Louisiana,1979,47,260,4169345
Measles,Louisiana,1980,43,19,4205900
Measles,Louisiana,1981,20,4,4230701
Measles,Louisiana,1982,28,15,4244915
Measles,Louisiana,1983,6,4,4250495
Measles,Louisiana,1984,18,8,4249466
Measles,Louisiana,1985,39,42,4243892
Measles,Louisiana,1986,28,4,4235843
Measles,Louisiana,1987,0,0,4227383
Measles,Louisiana,1988,0,0,4220560
Measles,Louisiana,1989,41,118,4217411
Measles,Louisiana,1990,29,0,4219973
Measles,Louisiana,1991,0,0,4229758
Measles,Louisiana,1992,0,0,4246119
Measles,Louisiana,1993,43,1,4267874
Measles,Louisiana,1994,1,1,4293841
Measles,Louisiana,1995,31,18,4322823
Measles,Louisiana,1996,0,0,4353598
Measles,Louisiana,1997,0,0,4384910
Measles,Louisiana,1998,16,1,4415467
Measles,Louisiana,1999,0,0,4443942
Measles,Louisiana,2000,0,0,4468976
Measles,Louisiana,2001,0,0,4489491
Measles,Louisiana,2002,0,0,4505617
Measles,Louisiana,2003,0,0,4517805
Measles,Maine,1928,51,3204,790087
Measles,Maine,1929,52,5732,793645
Measles,Maine,1930,48,1591,797423
Measles,Maine,1931,52,3505,801432
Measles,Maine,1932,44,8853,805670
Measles,Maine,1933,41,110,810133
Measles,Maine,1934,47,647,814814
Measles,Maine,1935,50,7171,819710
Measles,Maine,1936,48,7492,824815
Measles,Maine,1937,46,1131,830125
Measles,Maine,1938,52,4300,835633
Measles,Maine,1939,50,2298,841335
Measles,Maine,1940,48,7116,847226
Measles,Maine,1941,48,4752,853299
Measles,Maine,1942,50,4537,859541
Measles,Maine,1943,47,2404,865938
Measles,Maine,1944,47,4896,872476
Measles,Maine,1945,46,492,879139
Measles,Maine,1946,52,4810,885912
Measles,Maine,1947,46,4311,892779
Measles,Maine,1948,44,2942,899723
Measles,Maine,1949,52,10013,906727
Measles,Maine,1950,46,973,913774
Measles,Maine,1951,49,1768,920833
Measles,Maine,1952,48,9043,927822
Measles,Maine,1953,49,1658,934647
Measles,Maine,1954,52,5810,941208
Measles,Maine,1955,44,6636,947405
Measles,Maine,1956,50,1082,953134
Measles,Maine,1957,51,4516,958291
Measles,Maine,1958,51,4367,962769
Measles,Maine,1959,47,2588,966463
Measles,Maine,1960,52,4027,969265
Measles,Maine,1961,49,2777,971137
Measles,Maine,1962,52,7137,972305
Measles,Maine,1963,46,482,973064
Measles,Maine,1964,50,3713,973709
Measles,Maine,1965,52,2949,974540
Measles,Maine,1966,51,297,975855
Measles,Maine,1967,51,247,977954
Measles,Maine,1968,50,35,981143
Measles,Maine,1969,47,8,985733
Measles,Maine,1970,42,421,992048
Measles,Maine,1971,49,1244,1000325
Measles,Maine,1972,48,219,1010417
Measles,Maine,1973,49,57,1022074
Measles,Maine,1974,49,37,1035044
Measles,Maine,1975,47,16,1049062
Measles,Maine,1976,44,10,1063853
Measles,Maine,1977,45,177,1079126
Measles,Maine,1978,52,1322,1094572
Measles,Maine,1979,42,21,1109865
Measles,Maine,1980,41,48,1124660
Measles,Maine,1981,36,5,1138659
Measles,Maine,1982,0,0,1151804
Measles,Maine,1983,0,0,1164105
Measles,Maine,1984,0,0,1175571
Measles,Maine,1985,0,0,1186219
Measles,Maine,1986,23,15,1196067
Measles,Maine,1987,38,3,1205137
Measles,Maine,1988,27,8,1213451
Measles,Maine,1989,0,0,1221039
Measles,Maine,1990,33,4,1227928
Measles,Maine,1991,21,7,1234159
Measles,Maine,1992,8,3,1239809
Measles,Maine,1993,19,2,1244963
Measles,Maine,1994,31,3,1249713
Measles,Maine,1995,0,0,1254149
Measles,Maine,1996,1,0,1258363
Measles,Maine,1997,21,4,1262452
Measles,Maine,1998,0,0,1266510
Measles,Maine,1999,0,0,1270634
Measles,Maine,2000,0,0,1274923
Measles,Maine,2001,0,0,1279456
Measles,Maine,2002,0,0,1284231
Measles,Maine,2003,0,0,1289225
Measles,Maryland,1928,52,17539,1598519
Measles,Maryland,1929,52,2043,1615468
Measles,Maryland,1930,50,1209,1631526
Measles,Maryland,1931,51,20959,1646632
Measles,Maryland,1932,51,1093,1661162
Measles,Maryland,1933,52,697,1675618
Measles,Maryland,1934,52,26948,1690521
Measles,Maryland,1935,52,2302,1706409
Measles,Maryland,1936,50,7073,1723842
Measles,Maryland,1937,50,12246,1743406
Measles,Maryland,1938,52,2813,1765716
Measles,Maryland,1939,51,15295,1791427
Measles,Maryland,1940,48,4305,1821244
Measles,Maryland,1941,48,7352,1855760
Measles,Maryland,1942,50,10695,1894917
Measles,Maryland,1943,47,4112,1938485
Measles,Maryland,1944,47,13001,1986222
Measles,Maryland,1945,49,1833,2037865
Measles,Maryland,1946,52,10815,2093123
Measles,Maryland,1947,49,1145,2151667
Measles,Maryland,1948,44,9888,2213121
Measles,Maryland,1949,52,17240,2277061
Measles,Maryland,1950,49,1454,2343001
Measles,Maryland,1951,49,6568,2410508
Measles,Maryland,1952,49,8706,2479560
Measles,Maryland,1953,49,2040,2550252
Measles,Maryland,1954,52,11648,2622684
Measles,Maryland,1955,49,2290,2696968
Measles,Maryland,1956,50,8736,2773223
Measles,Maryland,1957,51,2289,2851578
Measles,Maryland,1958,51,6287,2932172
Measles,Maryland,1959,48,2333,3015155
Measles,Maryland,1960,52,3251,3100689
Measles,Maryland,1961,51,4137,3188774
Measles,Maryland,1962,51,3154,3278690
Measles,Maryland,1963,47,2034,3369444
Measles,Maryland,1964,47,3125,3459934
Measles,Maryland,1965,52,1279,3548947
Measles,Maryland,1966,51,2133,3635161
Measles,Maryland,1967,51,182,3717154
Measles,Maryland,1968,52,104,3793418
Measles,Maryland,1969,47,99,3862374
Measles,Maryland,1970,51,1392,3922399
Measles,Maryland,1971,50,556,3972358
Measles,Maryland,1972,48,13,4013186
Measles,Maryland,1973,33,14,4046451
Measles,Maryland,1974,44,24,4073834
Measles,Maryland,1975,31,64,4097099
Measles,Maryland,1976,49,829,4118069
Measles,Maryland,1977,44,355,4138611
Measles,Maryland,1978,45,51,4160635
Measles,Maryland,1979,51,17,4186089
Measles,Maryland,1980,47,85,4216975
Measles,Maryland,1981,37,5,4254868
Measles,Maryland,1982,42,5,4299395
Measles,Maryland,1983,32,8,4349677
Measles,Maryland,1984,32,13,4404814
Measles,Maryland,1985,39,115,4463868
Measles,Maryland,1986,42,35,4525856
Measles,Maryland,1987,29,11,4589739
Measles,Maryland,1988,37,15,4654421
Measles,Maryland,1989,49,120,4718739
Measles,Maryland,1990,46,206,4781468
Measles,Maryland,1991,40,179,4841580
Measles,Maryland,1992,41,11,4899046
Measles,Maryland,1993,1,1,4954109
Measles,Maryland,1994,32,5,5007032
Measles,Maryland,1995,22,0,5058096
Measles,Maryland,1996,44,4,5107599
Measles,Maryland,1997,37,26,5155854
Measles,Maryland,1998,37,0,5203189
Measles,Maryland,1999,0,0,5249948
Measles,Maryland,2000,0,0,5296486
Measles,Maryland,2001,46,3,5343114
Measles,Maryland,2002,0,0,5389912
Measles,Maryland,2003,0,0,5436907
Measles,Massachusetts,1928,51,41371,4199445
Measles,Massachusetts,1929,52,14861,4227526
Measles,Massachusetts,1930,52,26787,4249614
Measles,Massachusetts,1931,52,16431,4265262
Measles,Massachusetts,1932,52,19727,4275397
Measles,Massachusetts,1933,52,15067,4281316
Measles,Massachusetts,1934,52,44749,4284343
Measles,Massachusetts,1935,52,12453,4285809
Measles,Massachusetts,1936,50,26731,4287055
Measles,Massachusetts,1937,50,20846,4289419
Measles,Massachusetts,1938,52,10044,4294246
Measles,Massachusetts,1939,50,23746,4302889
Measles,Massachusetts,1940,48,21541,4316721
Measles,Massachusetts,1941,48,20807,4336784
Measles,Massachusetts,1942,50,24688,4362700
Measles,Massachusetts,1943,47,32022,4393741
Measles,Massachusetts,1944,47,18168,4429170
Measles,Massachusetts,1945,48,7841,4468244
Measles,Massachusetts,1946,52,35880,4510195
Measles,Massachusetts,1947,50,11573,4554235
Measles,Massachusetts,1948,44,31548,4599542
Measles,Massachusetts,1949,52,26401,4645264
Measles,Massachusetts,1950,51,12405,4690514
Measles,Massachusetts,1951,49,14499,4734601
Measles,Massachusetts,1952,49,43721,4777746
Measles,Massachusetts,1953,48,3281,4820413
Measles,Massachusetts,1954,52,23325,4863084
Measles,Massachusetts,1955,49,46745,4906262
Measles,Massachusetts,1956,51,3522,4950465
Measles,Massachusetts,1957,51,10945,4996229
Measles,Massachusetts,1958,50,35819,5044112
Measles,Massachusetts,1959,48,6305,5094694
Measles,Massachusetts,1960,51,21703,5148578
Measles,Massachusetts,1961,50,21735,5206095
Measles,Massachusetts,1962,52,26910,5266371
Measles,Massachusetts,1963,48,4495,5328184
Measles,Massachusetts,1964,51,7407,5390254
Measles,Massachusetts,1965,52,19505,5451239
Measles,Massachusetts,1966,51,831,5509739
Measles,Massachusetts,1967,52,416,5564299
Measles,Massachusetts,1968,52,552,5613418
Measles,Massachusetts,1969,49,371,5655560
Measles,Massachusetts,1970,51,905,5689170
Measles,Massachusetts,1971,50,466,5713201
Measles,Massachusetts,1972,49,1270,5728661
Measles,Massachusetts,1973,51,3993,5737120
Measles,Massachusetts,1974,50,409,5740187
Measles,Massachusetts,1975,43,157,5739494
Measles,Massachusetts,1976,46,43,5736681
Measles,Massachusetts,1977,39,705,5733391
Measles,Massachusetts,1978,43,315,5731261
Measles,Massachusetts,1979,34,27,5731930
Measles,Massachusetts,1980,38,58,5737037
Measles,Massachusetts,1981,36,61,5747853
Measles,Massachusetts,1982,40,5,5764133
Measles,Massachusetts,1983,39,8,5785257
Measles,Massachusetts,1984,31,85,5810610
Measles,Massachusetts,1985,34,81,5839576
Measles,Massachusetts,1986,41,37,5871532
Measles,Massachusetts,1987,35,65,5905847
Measles,Massachusetts,1988,48,5,5941875
Measles,Massachusetts,1989,35,108,5978960
Measles,Massachusetts,1990,38,32,6016425
Measles,Massachusetts,1991,35,43,6053672
Measles,Massachusetts,1992,42,21,6090458
Measles,Massachusetts,1993,36,18,6126630
Measles,Massachusetts,1994,38,6,6162030
Measles,Massachusetts,1995,44,4,6196500
Measles,Massachusetts,1996,48,12,6229876
Measles,Massachusetts,1997,29,54,6261992
Measles,Massachusetts,1998,40,1,6292681
Measles,Massachusetts,1999,29,2,6321773
Measles,Massachusetts,2000,6,0,6349097
Measles,Massachusetts,2001,42,0,6374540
Measles,Massachusetts,2002,0,0,6398225
Measles,Massachusetts,2003,0,0,6420339
Measles,Michigan,1928,52,25544,4653951
Measles,Michigan,1929,52,18052,4755115
Measles,Michigan,1930,52,28213,4842325
Measles,Michigan,1931,52,6403,4913427
Measles,Michigan,1932,52,42116,4969966
Measles,Michigan,1933,52,22089,5014647
Measles,Michigan,1934,52,6355,5050395
Measles,Michigan,1935,52,77451,5080286
Measles,Michigan,1936,50,2333,5107503
Measles,Michigan,1937,50,5743,5135310
Measles,Michigan,1938,51,76122,5167042
Measles,Michigan,1939,50,16923,5206124
Measles,Michigan,1940,47,15933,5256106
Measles,Michigan,1941,48,61261,5319893
Measles,Michigan,1942,50,9343,5397246
Measles,Michigan,1943,47,41360,5487134
Measles,Michigan,1944,47,25526,5588520
Measles,Michigan,1945,48,6637,5700322
Measles,Michigan,1946,52,36885,5821393
Measles,Michigan,1947,50,8995,5950496
Measles,Michigan,1948,44,34860,6086276
Measles,Michigan,1949,52,19761,6227245
Measles,Michigan,1950,51,36859,6371766
Measles,Michigan,1951,49,14414,6518280
Measles,Michigan,1952,49,27106,6666076
Measles,Michigan,1953,49,22037,6814633
Measles,Michigan,1954,52,40177,6963388
Measles,Michigan,1955,49,22520,7111734
Measles,Michigan,1956,50,40333,7259022
Measles,Michigan,1957,51,17777,7404561
Measles,Michigan,1958,50,40667,7547622
Measles,Michigan,1959,48,11469,7687435
Measles,Michigan,1960,51,35379,7823194
Measles,Michigan,1961,51,27580,7954163
Measles,Michigan,1962,52,25303,8079989
Measles,Michigan,1963,48,41632,8200424
Measles,Michigan,1964,51,29023,8315240
Measles,Michigan,1965,52,28161,8424218
Measles,Michigan,1966,51,14984,8527158
Measles,Michigan,1967,52,1151,8623874
Measles,Michigan,1968,51,351,8714199
Measles,Michigan,1969,51,389,8797980
Measles,Michigan,1970,51,1819,8875083
Measles,Michigan,1971,51,2605,8945392
Measles,Michigan,1972,50,2337,9008807
Measles,Michigan,1973,51,4254,9065249
Measles,Michigan,1974,50,2288,9114655
Measles,Michigan,1975,52,3219,9156979
Measles,Michigan,1976,52,6021,9192197
Measles,Michigan,1977,49,1243,9220298
Measles,Michigan,1978,52,7618,9241292
Measles,Michigan,1979,52,875,9255204
Measles,Michigan,1980,51,280,9262078
Measles,Michigan,1981,44,35,9262309
Measles,Michigan,1982,45,56,9257650
Measles,Michigan,1983,19,3,9250197
Measles,Michigan,1984,48,299,9242044
Measles,Michigan,1985,43,70,9235276
Measles,Michigan,1986,29,107,9231974
Measles,Michigan,1987,52,28,9234220
Measles,Michigan,1988,46,31,9244105
Measles,Michigan,1989,31,393,9263744
Measles,Michigan,1990,44,377,9295297
Measles,Michigan,1991,46,35,9340182
Measles,Michigan,1992,28,14,9396621
Measles,Michigan,1993,23,7,9462013
Measles,Michigan,1994,34,15,9533712
Measles,Michigan,1995,31,4,9609003
Measles,Michigan,1996,36,2,9685090
Measles,Michigan,1997,45,8,9759086
Measles,Michigan,1998,37,9,9828019
Measles,Michigan,1999,23,0,9888840
Measles,Michigan,2000,50,2,9938444
Measles,Michigan,2001,0,0,9974437
Measles,Michigan,2002,0,0,9997392
Measles,Michigan,2003,0,0,10008684
Measles,Minnesota,1928,52,2052,2528820
Measles,Minnesota,1929,51,12663,2545654
Measles,Minnesota,1930,51,5641,2563953
Measles,Minnesota,1931,52,3229,2584102
Measles,Minnesota,1932,52,2516,2605892
Measles,Minnesota,1933,52,20110,2628955
Measles,Minnesota,1934,52,8451,2652910
Measles,Minnesota,1935,52,28855,2677365
Measles,Minnesota,1936,49,7738,2701909
Measles,Minnesota,1937,48,690,2726120
Measles,Minnesota,1938,51,7057,2749560
Measles,Minnesota,1939,50,18170,2771775
Measles,Minnesota,1940,48,8382,2792300
Measles,Minnesota,1941,48,961,2810838
Measles,Minnesota,1942,50,15113,2827799
Measles,Minnesota,1943,47,10258,2843787
Measles,Minnesota,1944,47,19464,2859423
Measles,Minnesota,1945,48,1598,2875341
Measles,Minnesota,1946,50,1226,2892190
Measles,Minnesota,1947,50,8930,2910633
Measles,Minnesota,1948,43,8212,2931354
Measles,Minnesota,1949,52,3359,2955059
Measles,Minnesota,1950,51,3751,2982483
Measles,Minnesota,1951,48,2810,3014182
Measles,Minnesota,1952,49,2942,3049877
Measles,Minnesota,1953,48,4156,3089068
Measles,Minnesota,1954,52,2893,3131234
Measles,Minnesota,1955,49,7146,3175830
Measles,Minnesota,1956,51,1320,3222280
Measles,Minnesota,1957,47,7508,3269975
Measles,Minnesota,1958,47,1254,3318269
Measles,Minnesota,1959,47,2694,3366474
Measles,Minnesota,1960,47,4325,3413864
Measles,Minnesota,1961,47,714,3459807
Measles,Minnesota,1962,50,1667,3504178
Measles,Minnesota,1963,40,2710,3546986
Measles,Minnesota,1964,42,345,3588248
Measles,Minnesota,1965,52,950,3627986
Measles,Minnesota,1966,51,1683,3666227
Measles,Minnesota,1967,51,137,3703005
Measles,Minnesota,1968,46,19,3738359
Measles,Minnesota,1969,40,27,3772331
Measles,Minnesota,1970,46,49,3804971
Measles,Minnesota,1971,46,79,3836336
Measles,Minnesota,1972,48,26,3866503
Measles,Minnesota,1973,49,24,3895559
Measles,Minnesota,1974,47,85,3923594
Measles,Minnesota,1975,31,231,3950704
Measles,Minnesota,1976,50,430,3976988
Measles,Minnesota,1977,48,2734,4002548
Measles,Minnesota,1978,44,86,4027491
Measles,Minnesota,1979,48,1218,4051928
Measles,Minnesota,1980,49,1106,4075970
Measles,Minnesota,1981,38,8,4099784
Measles,Minnesota,1982,0,0,4123744
Measles,Minnesota,1983,9,0,4148282
Measles,Minnesota,1984,19,45,4173842
Measles,Minnesota,1985,0,0,4200877
Measles,Minnesota,1986,34,36,4229856
Measles,Minnesota,1987,32,28,4261259
Measles,Minnesota,1988,32,21,4295584
Measles,Minnesota,1989,23,7,4333351
Measles,Minnesota,1990,40,404,4375099
Measles,Minnesota,1991,36,27,4421188
Measles,Minnesota,1992,40,10,4471153
Measles,Minnesota,1993,0,0,4524296
Measles,Minnesota,1994,0,0,4579891
Measles,Minnesota,1995,0,0,4637177
Measles,Minnesota,1996,39,18,4695352
Measles,Minnesota,1997,37,17,4753574
Measles,Minnesota,1998,0,0,4810960
Measles,Minnesota,1999,9,0,4866583
Measles,Minnesota,2000,30,1,4919479
Measles,Minnesota,2001,39,2,4968871
Measles,Minnesota,2002,16,0,5014853
Measles,Minnesota,2003,0,0,5057759
Measles,Mississippi,1928,1,0,1955120
Measles,Mississippi,1929,0,0,1982792
Measles,Mississippi,1930,0,0,2009821
Measles,Mississippi,1931,0,0,2035551
Measles,Mississippi,1932,0,0,2059750
Measles,Mississippi,1933,0,0,2082292
Measles,Mississippi,1934,0,0,2103057
Measles,Mississippi,1935,0,0,2121923
Measles,Mississippi,1936,0,0,2138773
Measles,Mississippi,1937,1,0,2153492
Measles,Mississippi,1938,1,0,2165971
Measles,Mississippi,1939,4,0,2176105
Measles,Mississippi,1940,6,0,2183796
Measles,Mississippi,1941,1,0,2189023
Measles,Mississippi,1942,1,0,2192050
Measles,Mississippi,1943,0,0,2193220
Measles,Mississippi,1944,4,0,2192882
Measles,Mississippi,1945,2,0,2191387
Measles,Mississippi,1946,0,0,2189089
Measles,Mississippi,1947,38,316,2186342
Measles,Mississippi,1948,45,1210,2183497
Measles,Mississippi,1949,49,2226,2180905
Measles,Mississippi,1950,46,2165,2178914
Measles,Mississippi,1951,48,1974,2177781
Measles,Mississippi,1952,48,1394,2177401
Measles,Mississippi,1953,49,2430,2177580
Measles,Mississippi,1954,50,3012,2178123
Measles,Mississippi,1955,46,1499,2178836
Measles,Mississippi,1956,52,2248,2179524
Measles,Mississippi,1957,49,1283,2179993
Measles,Mississippi,1958,48,1408,2180049
Measles,Mississippi,1959,40,1421,2179496
Measles,Mississippi,1960,38,1665,2178141
Measles,Mississippi,1961,47,1520,2175930
Measles,Mississippi,1962,47,2670,2173363
Measles,Mississippi,1963,43,671,2171080
Measles,Mississippi,1964,42,5859,2169716
Measles,Mississippi,1965,52,1150,2169904
Measles,Mississippi,1966,51,1280,2172283
Measles,Mississippi,1967,52,678,2177498
Measles,Mississippi,1968,51,241,2186210
Measles,Mississippi,1969,48,23,2199107
Measles,Mississippi,1970,48,138,2216912
Measles,Mississippi,1971,49,1542,2240093
Measles,Mississippi,1972,48,212,2267931
Measles,Mississippi,1973,48,65,2299378
Measles,Mississippi,1974,43,15,2333345
Measles,Mississippi,1975,50,36,2368679
Measles,Mississippi,1976,47,18,2404161
Measles,Mississippi,1977,41,52,2438493
Measles,Mississippi,1978,49,782,2470310
Measles,Mississippi,1979,48,27,2498182
Measles,Mississippi,1980,49,99,2520638
Measles,Mississippi,1981,0,0,2536625
Measles,Mississippi,1982,22,4,2546867
Measles,Mississippi,1983,3,2,2552581
Measles,Mississippi,1984,0,0,2555028
Measles,Mississippi,1985,1,1,2555489
Measles,Mississippi,1986,31,10,2555253
Measles,Mississippi,1987,36,4,2555611
Measles,Mississippi,1988,37,32,2557854
Measles,Mississippi,1989,16,1,2563283
Measles,Mississippi,1990,45,13,2573216
Measles,Mississippi,1991,0,0,2588637
Measles,Mississippi,1992,33,1,2609061
Measles,Mississippi,1993,0,0,2633634
Measles,Mississippi,1994,0,0,2661489
Measles,Mississippi,1995,0,0,2691731
Measles,Mississippi,1996,0,0,2723431
Measles,Mississippi,1997,1,4,2755617
Measles,Mississippi,1998,0,0,2787267
Measles,Mississippi,1999,0,0,2817317
Measles,Mississippi,2000,0,0,2844658
Measles,Mississippi,2001,0,0,2868392
Measles,Mississippi,2002,0,0,2888593
Measles,Mississippi,2003,0,0,2905600
Measles,Missouri,1928,51,7154,3584039
Measles,Missouri,1929,51,6644,3607307
Measles,Missouri,1930,52,5462,3629367
Measles,Missouri,1931,49,13723,3649874
Measles,Missouri,1932,47,1618,3668870
Measles,Missouri,1933,51,5771,3686500
Measles,Missouri,1934,52,20414,3702913
Measles,Missouri,1935,52,13110,3718262
Measles,Missouri,1936,44,660,3732705
Measles,Missouri,1937,50,7073,3746401
Measles,Missouri,1938,52,19869,3759515
Measles,Missouri,1939,49,2902,3772213
Measles,Missouri,1940,48,593,3784664
Measles,Missouri,1941,48,6676,3797059
Measles,Missouri,1942,50,6842,3809668
Measles,Missouri,1943,47,7267,3822787
Measles,Missouri,1944,47,5553,3836713
Measles,Missouri,1945,48,1063,3851750
Measles,Missouri,1946,46,6254,3868207
Measles,Missouri,1947,47,1291,3886398
Measles,Missouri,1948,44,5775,3906646
Measles,Missouri,1949,47,7910,3929284
Measles,Missouri,1950,51,2301,3954653
Measles,Missouri,1951,46,7571,3982994
Measles,Missouri,1952,49,2426,4014093
Measles,Missouri,1953,45,8799,4047615
Measles,Missouri,1954,49,1541,4083217
Measles,Missouri,1955,47,3991,4120546
Measles,Missouri,1956,52,5200,4159236
Measles,Missouri,1957,47,4283,4198909
Measles,Missouri,1958,50,3450,4239172
Measles,Missouri,1959,42,3605,4279615
Measles,Missouri,1960,47,751,4319813
Measles,Missouri,1961,46,4441,4359394
Measles,Missouri,1962,46,1382,4398241
Measles,Missouri,1963,43,2812,4436305
Measles,Missouri,1964,46,1074,4473534
Measles,Missouri,1965,52,2688,4509877
Measles,Missouri,1966,50,568,4545284
Measles,Missouri,1967,51,340,4579701
Measles,Missouri,1968,51,32,4613078
Measles,Missouri,1969,44,74,4645362
Measles,Missouri,1970,49,779,4676501
Measles,Missouri,1971,49,2038,4706447
Measles,Missouri,1972,48,179,4735161
Measles,Missouri,1973,49,56,4762611
Measles,Missouri,1974,50,265,4788763
Measles,Missouri,1975,49,263,4813585
Measles,Missouri,1976,46,234,4837046
Measles,Missouri,1977,46,909,4859115
Measles,Missouri,1978,42,174,4879764
Measles,Missouri,1979,51,479,4898963
Measles,Missouri,1980,48,50,4916686
Measles,Missouri,1981,26,1,4933014
Measles,Missouri,1982,40,2,4948457
Measles,Missouri,1983,4,2,4963641
Measles,Missouri,1984,28,6,4979200
Measles,Missouri,1985,9,1,4995774
Measles,Missouri,1986,34,31,5014014
Measles,Missouri,1987,43,190,5034581
Measles,Missouri,1988,26,21,5058149
Measles,Missouri,1989,49,509,5085409
Measles,Missouri,1990,38,53,5117073
Measles,Missouri,1991,0,0,5153640
Measles,Missouri,1992,14,1,5194663
Measles,Missouri,1993,30,0,5239450
Measles,Missouri,1994,29,43,5287287
Measles,Missouri,1995,36,0,5337439
Measles,Missouri,1996,31,2,5389146
Measles,Missouri,1997,37,3,5441615
Measles,Missouri,1998,0,0,5494023
Measles,Missouri,1999,3,1,5545517
Measles,Missouri,2000,0,0,5595211
Measles,Missouri,2001,40,1,5642386
Measles,Missouri,2002,18,1,5687091
Measles,Missouri,2003,0,0,5729584
Measles,Montana,1928,48,757,544547
Measles,Montana,1929,51,4285,540539
Measles,Montana,1930,46,633,537606
Measles,Montana,1931,52,1538,536147
Measles,Montana,1932,52,5443,536060
Measles,Montana,1933,47,2270,537130
Measles,Montana,1934,51,1940,539149
Measles,Montana,1935,51,7824,541910
Measles,Montana,1936,42,452,545205
Measles,Montana,1937,49,619,548826
Measles,Montana,1938,51,6185,552556
Measles,Montana,1939,51,10954,556175
Measles,Montana,1940,48,2665,559456
Measles,Montana,1941,48,876,562236
Measles,Montana,1942,50,3050,564618
Measles,Montana,1943,47,5444,566777
Measles,Montana,1944,47,3381,568892
Measles,Montana,1945,48,837,571143
Measles,Montana,1946,52,2174,573713
Measles,Montana,1947,50,4479,576790
Measles,Montana,1948,42,1852,580566
Measles,Montana,1949,52,3847,585241
Measles,Montana,1950,48,1780,591024
Measles,Montana,1951,49,2483,598055
Measles,Montana,1952,49,3881,606160
Measles,Montana,1953,49,3113,615076
Measles,Montana,1954,48,4680,624526
Measles,Montana,1955,48,2861,634218
Measles,Montana,1956,51,6669,643840
Measles,Montana,1957,49,3526,653061
Measles,Montana,1958,45,7096,661533
Measles,Montana,1959,39,4185,668893
Measles,Montana,1960,45,2132,674767
Measles,Montana,1961,45,2270,678901
Measles,Montana,1962,50,8246,681529
Measles,Montana,1963,46,3391,683025
Measles,Montana,1964,49,4092,683772
Measles,Montana,1965,52,3928,684157
Measles,Montana,1966,51,1928,684571
Measles,Montana,1967,52,343,685406
Measles,Montana,1968,48,68,687055
Measles,Montana,1969,43,119,689919
Measles,Montana,1970,50,114,694409
Measles,Montana,1971,49,812,700821
Measles,Montana,1972,47,17,708926
Measles,Montana,1973,48,358,718357
Measles,Montana,1974,48,346,728732
Measles,Montana,1975,36,53,739650
Measles,Montana,1976,48,507,750689
Measles,Montana,1977,49,936,761397
Measles,Montana,1978,50,109,771300
Measles,Montana,1979,50,62,779902
Measles,Montana,1980,42,2,786690
Measles,Montana,1981,0,0,791300
Measles,Montana,1982,0,0,793988
Measles,Montana,1983,0,0,795180
Measles,Montana,1984,0,0,795319
Measles,Montana,1985,43,167,794850
Measles,Montana,1986,7,2,794221
Measles,Montana,1987,34,137,793880
Measles,Montana,1988,20,77,794273
Measles,Montana,1989,51,13,795849
Measles,Montana,1990,0,0,799065
Measles,Montana,1991,0,0,804268
Measles,Montana,1992,0,0,811322
Measles,Montana,1993,0,0,819972
Measles,Montana,1994,0,0,829960
Measles,Montana,1995,0,0,841021
Measles,Montana,1996,0,0,852879
Measles,Montana,1997,0,0,865242
Measles,Montana,1998,0,0,877803
Measles,Montana,1999,0,0,890236
Measles,Montana,2000,0,0,902195
Measles,Montana,2001,0,0,913392
Measles,Montana,2002,0,0,923821
Measles,Montana,2003,0,0,933555
